learner_id,certification_id,assessment_id,assessment_name,latest_score,passed,attempts,last_attempt_on,source_system
L00880,cert-enterprise-ai-safety,A-L00880,Certification Readiness Practice Assessment,57,False,3,2026-04-09,AssessmentPlatform
L00881,cert-enterprise-ai-safety,A-L00881,Certification Readiness Practice Assessment,59,False,2,2026-06-02,AssessmentPlatform
L00882,cert-enterprise-ai-safety,A-L00882,Certification Readiness Practice Assessment,83,True,2,2026-04-18,AssessmentPlatform
L00883,cert-enterprise-ai-safety,A-L00883,Certification Readiness Practice Assessment,95,True,3,2026-06-01,AssessmentPlatform
L00884,cert-enterprise-ai-safety,A-L00884,Certification Readiness Practice Assessment,98,True,1,2026-04-10,AssessmentPlatform
L00885,cert-enterprise-ai-safety,A-L00885,Certification Readiness Practice Assessment,90,True,1,2026-06-05,AssessmentPlatform
L00886,cert-enterprise-ai-safety,A-L00886,Certification Readiness Practice Assessment,70,False,3,2026-05-05,AssessmentPlatform
L00887,cert-enterprise-ai-safety,A-L00887,Certification Readiness Practice Assessment,58,False,1,2026-05-13,AssessmentPlatform
L00888,cert-enterprise-ai-safety,A-L00888,Certification Readiness Practice Assessment,88,True,3,2026-04-12,AssessmentPlatform
L00889,cert-enterprise-ai-safety,A-L00889,Certification Readiness Practice Assessment,60,False,1,2026-04-18,AssessmentPlatform
L00890,cert-enterprise-ai-safety,A-L00890,Certification Readiness Practice Assessment,64,False,1,2026-05-04,AssessmentPlatform
L00891,cert-enterprise-ai-safety,A-L00891,Certification Readiness Practice Assessment,63,False,1,2026-04-15,AssessmentPlatform
L00892,cert-enterprise-ai-safety,A-L00892,Certification Readiness Practice Assessment,92,True,3,2026-06-03,AssessmentPlatform
L00893,cert-enterprise-ai-safety,A-L00893,Certification Readiness Practice Assessment,86,True,3,2026-04-19,AssessmentPlatform
L00894,cert-enterprise-ai-safety,A-L00894,Certification Readiness Practice Assessment,86,True,2,2026-05-20,AssessmentPlatform
L00895,cert-enterprise-ai-safety,A-L00895,Certification Readiness Practice Assessment,78,False,1,2026-04-17,AssessmentPlatform
L00896,cert-enterprise-ai-safety,A-L00896,Certification Readiness Practice Assessment,68,False,3,2026-05-19,AssessmentPlatform
L00897,cert-enterprise-ai-safety,A-L00897,Certification Readiness Practice Assessment,89,True,1,2026-05-10,AssessmentPlatform
L00898,cert-enterprise-ai-safety,A-L00898,Certification Readiness Practice Assessment,70,False,1,2026-04-11,AssessmentPlatform
L00899,cert-enterprise-ai-safety,A-L00899,Certification Readiness Practice Assessment,90,True,1,2026-04-20,AssessmentPlatform
L00900,cert-enterprise-ai-safety,A-L00900,Certification Readiness Practice Assessment,82,True,2,2026-05-05,AssessmentPlatform
L00901,cert-enterprise-ai-safety,A-L00901,Certification Readiness Practice Assessment,75,False,2,2026-04-22,AssessmentPlatform
L00902,cert-enterprise-ai-safety,A-L00902,Certification Readiness Practice Assessment,63,False,3,2026-05-11,AssessmentPlatform
L00903,cert-enterprise-ai-safety,A-L00903,Certification Readiness Practice Assessment,67,False,3,2026-04-30,AssessmentPlatform
L00904,cert-enterprise-ai-safety,A-L00904,Certification Readiness Practice Assessment,83,True,1,2026-05-24,AssessmentPlatform
L00905,cert-enterprise-ai-safety,A-L00905,Certification Readiness Practice Assessment,63,False,2,2026-05-24,AssessmentPlatform
L00906,cert-enterprise-ai-safety,A-L00906,Certification Readiness Practice Assessment,66,False,2,2026-05-31,AssessmentPlatform
L00907,cert-enterprise-ai-safety,A-L00907,Certification Readiness Practice Assessment,61,False,2,2026-04-22,AssessmentPlatform
L00908,cert-enterprise-ai-safety,A-L00908,Certification Readiness Practice Assessment,90,True,3,2026-05-05,AssessmentPlatform
L00909,cert-enterprise-ai-safety,A-L00909,Certification Readiness Practice Assessment,64,False,1,2026-06-05,AssessmentPlatform
L00910,cert-enterprise-ai-safety,A-L00910,Certification Readiness Practice Assessment,58,False,1,2026-04-30,AssessmentPlatform
L00911,cert-enterprise-ai-safety,A-L00911,Certification Readiness Practice Assessment,81,True,2,2026-04-20,AssessmentPlatform
L00912,cert-enterprise-ai-safety,A-L00912,Certification Readiness Practice Assessment,56,False,3,2026-04-30,AssessmentPlatform
L00913,cert-enterprise-ai-safety,A-L00913,Certification Readiness Practice Assessment,82,True,1,2026-04-20,AssessmentPlatform
L00914,cert-enterprise-ai-safety,A-L00914,Certification Readiness Practice Assessment,87,True,2,2026-05-04,AssessmentPlatform
L00915,cert-enterprise-ai-safety,A-L00915,Certification Readiness Practice Assessment,83,True,2,2026-04-30,AssessmentPlatform
L00916,cert-enterprise-ai-safety,A-L00916,Certification Readiness Practice Assessment,70,False,3,2026-04-28,AssessmentPlatform
L00917,cert-enterprise-ai-safety,A-L00917,Certification Readiness Practice Assessment,64,False,2,2026-05-17,AssessmentPlatform
L00918,cert-enterprise-ai-safety,A-L00918,Certification Readiness Practice Assessment,78,False,1,2026-04-11,AssessmentPlatform
L00919,cert-enterprise-ai-safety,A-L00919,Certification Readiness Practice Assessment,72,False,2,2026-06-01,AssessmentPlatform
L00920,cert-enterprise-ai-safety,A-L00920,Certification Readiness Practice Assessment,79,False,2,2026-04-18,AssessmentPlatform
L00921,cert-enterprise-ai-safety,A-L00921,Certification Readiness Practice Assessment,65,False,2,2026-05-09,AssessmentPlatform
L00922,cert-enterprise-ai-safety,A-L00922,Certification Readiness Practice Assessment,65,False,3,2026-04-18,AssessmentPlatform
L00923,cert-enterprise-ai-safety,A-L00923,Certification Readiness Practice Assessment,90,True,3,2026-05-23,AssessmentPlatform
L00924,cert-enterprise-ai-safety,A-L00924,Certification Readiness Practice Assessment,64,False,1,2026-04-30,AssessmentPlatform
L00925,cert-enterprise-ai-safety,A-L00925,Certification Readiness Practice Assessment,62,False,3,2026-05-20,AssessmentPlatform
L00926,cert-enterprise-ai-safety,A-L00926,Certification Readiness Practice Assessment,97,True,2,2026-04-15,AssessmentPlatform
L00927,cert-enterprise-ai-safety,A-L00927,Certification Readiness Practice Assessment,99,True,1,2026-04-28,AssessmentPlatform
L00928,cert-enterprise-ai-safety,A-L00928,Certification Readiness Practice Assessment,82,True,2,2026-05-23,AssessmentPlatform
L00929,cert-enterprise-ai-safety,A-L00929,Certification Readiness Practice Assessment,76,False,3,2026-04-30,AssessmentPlatform
L00930,cert-enterprise-ai-safety,A-L00930,Certification Readiness Practice Assessment,81,True,2,2026-04-24,AssessmentPlatform
L00931,cert-enterprise-ai-safety,A-L00931,Certification Readiness Practice Assessment,92,True,3,2026-05-18,AssessmentPlatform
L00932,cert-enterprise-ai-safety,A-L00932,Certification Readiness Practice Assessment,76,False,1,2026-05-24,AssessmentPlatform
L00933,cert-enterprise-ai-safety,A-L00933,Certification Readiness Practice Assessment,82,True,3,2026-05-24,AssessmentPlatform
L00934,cert-enterprise-ai-safety,A-L00934,Certification Readiness Practice Assessment,66,False,3,2026-04-24,AssessmentPlatform
L00935,cert-enterprise-ai-safety,A-L00935,Certification Readiness Practice Assessment,65,False,1,2026-04-17,AssessmentPlatform
L00936,cert-enterprise-ai-safety,A-L00936,Certification Readiness Practice Assessment,84,True,2,2026-05-11,AssessmentPlatform
L00937,cert-enterprise-ai-safety,A-L00937,Certification Readiness Practice Assessment,87,True,1,2026-04-30,AssessmentPlatform
L00938,cert-enterprise-ai-safety,A-L00938,Certification Readiness Practice Assessment,64,False,1,2026-05-16,AssessmentPlatform
L00939,cert-enterprise-ai-safety,A-L00939,Certification Readiness Practice Assessment,83,True,2,2026-06-01,AssessmentPlatform
L00940,cert-enterprise-ai-safety,A-L00940,Certification Readiness Practice Assessment,91,True,2,2026-06-01,AssessmentPlatform
L00941,cert-enterprise-ai-safety,A-L00941,Certification Readiness Practice Assessment,98,True,2,2026-05-09,AssessmentPlatform
L00942,cert-enterprise-ai-safety,A-L00942,Certification Readiness Practice Assessment,63,False,2,2026-05-20,AssessmentPlatform
L00943,cert-enterprise-ai-safety,A-L00943,Certification Readiness Practice Assessment,99,True,1,2026-05-05,AssessmentPlatform
L00944,cert-enterprise-ai-safety,A-L00944,Certification Readiness Practice Assessment,99,True,2,2026-06-05,AssessmentPlatform
L00945,cert-enterprise-ai-safety,A-L00945,Certification Readiness Practice Assessment,56,False,1,2026-05-26,AssessmentPlatform
L00946,cert-enterprise-ai-safety,A-L00946,Certification Readiness Practice Assessment,66,False,2,2026-04-15,AssessmentPlatform
L00947,cert-enterprise-ai-safety,A-L00947,Certification Readiness Practice Assessment,62,False,1,2026-04-13,AssessmentPlatform
L00948,cert-enterprise-ai-safety,A-L00948,Certification Readiness Practice Assessment,75,False,2,2026-05-01,AssessmentPlatform
L00949,cert-enterprise-ai-safety,A-L00949,Certification Readiness Practice Assessment,66,False,3,2026-06-06,AssessmentPlatform
L00950,cert-enterprise-ai-safety,A-L00950,Certification Readiness Practice Assessment,74,False,2,2026-04-21,AssessmentPlatform
L00951,cert-enterprise-ai-safety,A-L00951,Certification Readiness Practice Assessment,65,False,1,2026-04-29,AssessmentPlatform
L00952,cert-enterprise-ai-safety,A-L00952,Certification Readiness Practice Assessment,92,True,3,2026-04-20,AssessmentPlatform
L00953,cert-enterprise-ai-safety,A-L00953,Certification Readiness Practice Assessment,86,True,1,2026-04-29,AssessmentPlatform
L00954,cert-enterprise-ai-safety,A-L00954,Certification Readiness Practice Assessment,59,False,3,2026-05-06,AssessmentPlatform
L00955,cert-enterprise-ai-safety,A-L00955,Certification Readiness Practice Assessment,55,False,3,2026-06-01,AssessmentPlatform
L00956,cert-enterprise-ai-safety,A-L00956,Certification Readiness Practice Assessment,77,False,3,2026-05-24,AssessmentPlatform
L00957,cert-enterprise-ai-safety,A-L00957,Certification Readiness Practice Assessment,58,False,2,2026-04-10,AssessmentPlatform
L00958,cert-enterprise-ai-safety,A-L00958,Certification Readiness Practice Assessment,60,False,3,2026-05-22,AssessmentPlatform
L00959,cert-enterprise-ai-safety,A-L00959,Certification Readiness Practice Assessment,85,True,3,2026-06-03,AssessmentPlatform
L00960,cert-enterprise-ai-safety,A-L00960,Certification Readiness Practice Assessment,94,True,1,2026-05-16,AssessmentPlatform
L00961,cert-enterprise-ai-safety,A-L00961,Certification Readiness Practice Assessment,68,False,1,2026-05-14,AssessmentPlatform
L00962,cert-enterprise-ai-safety,A-L00962,Certification Readiness Practice Assessment,93,True,3,2026-04-23,AssessmentPlatform
L00963,cert-enterprise-ai-safety,A-L00963,Certification Readiness Practice Assessment,100,True,3,2026-05-17,AssessmentPlatform
L00964,cert-enterprise-ai-safety,A-L00964,Certification Readiness Practice Assessment,58,False,2,2026-05-27,AssessmentPlatform
L00965,cert-enterprise-ai-safety,A-L00965,Certification Readiness Practice Assessment,58,False,2,2026-05-27,AssessmentPlatform
L00966,cert-enterprise-ai-safety,A-L00966,Certification Readiness Practice Assessment,79,False,3,2026-04-12,AssessmentPlatform
L00967,cert-enterprise-ai-safety,A-L00967,Certification Readiness Practice Assessment,71,False,3,2026-05-29,AssessmentPlatform
L00968,cert-enterprise-ai-safety,A-L00968,Certification Readiness Practice Assessment,95,True,1,2026-05-30,AssessmentPlatform
L00969,cert-enterprise-ai-safety,A-L00969,Certification Readiness Practice Assessment,74,False,2,2026-04-24,AssessmentPlatform
L00970,cert-enterprise-ai-safety,A-L00970,Certification Readiness Practice Assessment,86,True,2,2026-05-11,AssessmentPlatform
L00971,cert-enterprise-ai-safety,A-L00971,Certification Readiness Practice Assessment,65,False,3,2026-05-10,AssessmentPlatform
L00972,cert-enterprise-ai-safety,A-L00972,Certification Readiness Practice Assessment,66,False,1,2026-05-16,AssessmentPlatform
L00973,cert-enterprise-ai-safety,A-L00973,Certification Readiness Practice Assessment,61,False,2,2026-04-29,AssessmentPlatform
L00974,cert-enterprise-ai-safety,A-L00974,Certification Readiness Practice Assessment,57,False,3,2026-04-16,AssessmentPlatform
L00975,cert-enterprise-ai-safety,A-L00975,Certification Readiness Practice Assessment,92,True,1,2026-05-26,AssessmentPlatform
L00976,cert-enterprise-ai-safety,A-L00976,Certification Readiness Practice Assessment,81,True,2,2026-05-08,AssessmentPlatform
L00977,cert-enterprise-ai-safety,A-L00977,Certification Readiness Practice Assessment,96,True,1,2026-04-22,AssessmentPlatform
L00978,cert-enterprise-ai-safety,A-L00978,Certification Readiness Practice Assessment,74,False,2,2026-04-28,AssessmentPlatform
L00979,cert-enterprise-ai-safety,A-L00979,Certification Readiness Practice Assessment,57,False,3,2026-04-13,AssessmentPlatform
L00980,cert-enterprise-ai-safety,A-L00980,Certification Readiness Practice Assessment,65,False,1,2026-04-16,AssessmentPlatform
L00981,cert-enterprise-ai-safety,A-L00981,Certification Readiness Practice Assessment,83,True,2,2026-05-15,AssessmentPlatform
L00982,cert-enterprise-ai-safety,A-L00982,Certification Readiness Practice Assessment,87,True,2,2026-04-22,AssessmentPlatform
L00983,cert-enterprise-ai-safety,A-L00983,Certification Readiness Practice Assessment,57,False,3,2026-04-19,AssessmentPlatform
L00984,cert-enterprise-ai-safety,A-L00984,Certification Readiness Practice Assessment,84,True,1,2026-05-14,AssessmentPlatform
L00985,cert-enterprise-ai-safety,A-L00985,Certification Readiness Practice Assessment,67,False,2,2026-04-15,AssessmentPlatform
L00986,cert-enterprise-ai-safety,A-L00986,Certification Readiness Practice Assessment,70,False,1,2026-04-08,AssessmentPlatform
L00987,cert-enterprise-ai-safety,A-L00987,Certification Readiness Practice Assessment,82,True,1,2026-05-06,AssessmentPlatform
L00988,cert-enterprise-ai-safety,A-L00988,Certification Readiness Practice Assessment,56,False,1,2026-04-16,AssessmentPlatform
L00989,cert-enterprise-ai-safety,A-L00989,Certification Readiness Practice Assessment,83,True,2,2026-05-11,AssessmentPlatform
L00990,cert-enterprise-ai-safety,A-L00990,Certification Readiness Practice Assessment,87,True,3,2026-05-31,AssessmentPlatform
L00991,cert-enterprise-ai-safety,A-L00991,Certification Readiness Practice Assessment,72,False,1,2026-05-18,AssessmentPlatform
L00992,cert-enterprise-ai-safety,A-L00992,Certification Readiness Practice Assessment,72,False,2,2026-04-24,AssessmentPlatform
L00993,cert-enterprise-ai-safety,A-L00993,Certification Readiness Practice Assessment,95,True,1,2026-04-30,AssessmentPlatform
L00994,cert-enterprise-ai-safety,A-L00994,Certification Readiness Practice Assessment,72,False,2,2026-04-12,AssessmentPlatform
L00995,cert-enterprise-ai-safety,A-L00995,Certification Readiness Practice Assessment,63,False,2,2026-05-16,AssessmentPlatform
L00996,cert-enterprise-ai-safety,A-L00996,Certification Readiness Practice Assessment,95,True,3,2026-04-29,AssessmentPlatform
L00997,cert-enterprise-ai-safety,A-L00997,Certification Readiness Practice Assessment,63,False,3,2026-06-01,AssessmentPlatform
L00998,cert-enterprise-ai-safety,A-L00998,Certification Readiness Practice Assessment,99,True,1,2026-05-10,AssessmentPlatform
L00999,cert-enterprise-ai-safety,A-L00999,Certification Readiness Practice Assessment,98,True,3,2026-05-21,AssessmentPlatform
L01000,cert-enterprise-ai-safety,A-L01000,Certification Readiness Practice Assessment,57,False,1,2026-04-19,AssessmentPlatform
L01001,cert-enterprise-ai-safety,A-L01001,Certification Readiness Practice Assessment,99,True,3,2026-04-29,AssessmentPlatform
L01002,cert-enterprise-ai-safety,A-L01002,Certification Readiness Practice Assessment,64,False,3,2026-05-05,AssessmentPlatform
L01003,cert-enterprise-ai-safety,A-L01003,Certification Readiness Practice Assessment,96,True,3,2026-04-30,AssessmentPlatform
L01004,cert-enterprise-ai-safety,A-L01004,Certification Readiness Practice Assessment,64,False,1,2026-05-21,AssessmentPlatform
L01005,cert-enterprise-ai-safety,A-L01005,Certification Readiness Practice Assessment,79,False,3,2026-05-15,AssessmentPlatform
L01006,cert-enterprise-ai-safety,A-L01006,Certification Readiness Practice Assessment,85,True,3,2026-04-27,AssessmentPlatform
L01007,cert-enterprise-ai-safety,A-L01007,Certification Readiness Practice Assessment,80,True,3,2026-05-07,AssessmentPlatform
L01008,cert-enterprise-ai-safety,A-L01008,Certification Readiness Practice Assessment,67,False,2,2026-05-30,AssessmentPlatform
L01009,cert-enterprise-ai-safety,A-L01009,Certification Readiness Practice Assessment,76,False,2,2026-06-02,AssessmentPlatform
L01010,cert-enterprise-ai-safety,A-L01010,Certification Readiness Practice Assessment,70,False,3,2026-05-12,AssessmentPlatform
