learner_id,certification_id,manager_id,approval_status,approved_on,source_system
L01778,cert-enterprise-ai-safety,M013,approved,2026-05-08,ManagerPortal
L01779,cert-enterprise-ai-safety,M074,pending,,ManagerPortal
L01780,cert-enterprise-ai-safety,M027,approved,2026-05-18,ManagerPortal
L01781,cert-enterprise-ai-safety,M059,pending,,ManagerPortal
L01782,cert-enterprise-ai-safety,M051,approved,2026-05-17,ManagerPortal
L01783,cert-enterprise-ai-safety,M008,approved,2026-05-12,ManagerPortal
L01784,cert-enterprise-ai-safety,M050,approved,2026-05-19,ManagerPortal
L01785,cert-enterprise-ai-safety,M009,approved,2026-05-17,ManagerPortal
L01786,cert-enterprise-ai-safety,M043,approved,2026-05-18,ManagerPortal
L01787,cert-enterprise-ai-safety,M001,pending,,ManagerPortal
L01788,cert-enterprise-ai-safety,M078,approved,2026-04-28,ManagerPortal
L01789,cert-enterprise-ai-safety,M075,pending,,ManagerPortal
L01790,cert-enterprise-ai-safety,M045,approved,2026-05-31,ManagerPortal
L01791,cert-enterprise-ai-safety,M065,approved,2026-05-12,ManagerPortal
L01792,cert-enterprise-ai-safety,M066,pending,,ManagerPortal
L01793,cert-enterprise-ai-safety,M037,approved,2026-06-02,ManagerPortal
L01794,cert-enterprise-ai-safety,M025,approved,2026-05-13,ManagerPortal
L01795,cert-enterprise-ai-safety,M017,approved,2026-05-06,ManagerPortal
L01796,cert-enterprise-ai-safety,M036,pending,,ManagerPortal
L01797,cert-enterprise-ai-safety,M047,pending,,ManagerPortal
L01798,cert-enterprise-ai-safety,M037,pending,,ManagerPortal
L01799,cert-enterprise-ai-safety,M053,approved,2026-04-30,ManagerPortal
L01800,cert-enterprise-ai-safety,M022,approved,2026-04-28,ManagerPortal
L01801,cert-enterprise-ai-safety,M025,pending,,ManagerPortal
L01802,cert-enterprise-ai-safety,M017,approved,2026-04-29,ManagerPortal
L01803,cert-enterprise-ai-safety,M006,pending,,ManagerPortal
L01804,cert-enterprise-ai-safety,M010,approved,2026-04-27,ManagerPortal
L01805,cert-enterprise-ai-safety,M041,approved,2026-05-09,ManagerPortal
L01806,cert-enterprise-ai-safety,M048,approved,2026-05-03,ManagerPortal
L01807,cert-enterprise-ai-safety,M047,approved,2026-06-05,ManagerPortal
L01808,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L01809,cert-enterprise-ai-safety,M007,approved,2026-05-28,ManagerPortal
L01810,cert-enterprise-ai-safety,M059,approved,2026-06-04,ManagerPortal
L01811,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L01812,cert-enterprise-ai-safety,M002,approved,2026-05-09,ManagerPortal
L01813,cert-enterprise-ai-safety,M028,approved,2026-06-06,ManagerPortal
L01814,cert-enterprise-ai-safety,M019,approved,2026-05-11,ManagerPortal
L01815,cert-enterprise-ai-safety,M037,pending,,ManagerPortal
L01816,cert-enterprise-ai-safety,M051,approved,2026-05-22,ManagerPortal
L01817,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L01818,cert-enterprise-ai-safety,M070,pending,,ManagerPortal
L01819,cert-enterprise-ai-safety,M035,pending,,ManagerPortal
L01820,cert-enterprise-ai-safety,M033,pending,,ManagerPortal
L01821,cert-enterprise-ai-safety,M062,approved,2026-05-13,ManagerPortal
L01822,cert-enterprise-ai-safety,M033,approved,2026-06-03,ManagerPortal
L01823,cert-enterprise-ai-safety,M062,approved,2026-05-15,ManagerPortal
L01824,cert-enterprise-ai-safety,M071,approved,2026-05-31,ManagerPortal
L01825,cert-enterprise-ai-safety,M037,approved,2026-05-07,ManagerPortal
L01826,cert-enterprise-ai-safety,M041,approved,2026-05-13,ManagerPortal
L01827,cert-enterprise-ai-safety,M012,approved,2026-05-15,ManagerPortal
L01828,cert-enterprise-ai-safety,M038,approved,2026-06-06,ManagerPortal
L01829,cert-enterprise-ai-safety,M030,approved,2026-05-02,ManagerPortal
L01830,cert-enterprise-ai-safety,M050,pending,,ManagerPortal
L01831,cert-enterprise-ai-safety,M020,approved,2026-05-01,ManagerPortal
L01832,cert-enterprise-ai-safety,M002,approved,2026-04-23,ManagerPortal
L01833,cert-enterprise-ai-safety,M058,approved,2026-04-26,ManagerPortal
L01834,cert-enterprise-ai-safety,M037,approved,2026-06-06,ManagerPortal
L01835,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L01836,cert-enterprise-ai-safety,M045,approved,2026-04-23,ManagerPortal
L01837,cert-enterprise-ai-safety,M034,approved,2026-04-23,ManagerPortal
L01838,cert-enterprise-ai-safety,M071,approved,2026-05-12,ManagerPortal
L01839,cert-enterprise-ai-safety,M062,approved,2026-06-06,ManagerPortal
L01840,cert-enterprise-ai-safety,M039,approved,2026-05-15,ManagerPortal
L01841,cert-enterprise-ai-safety,M061,approved,2026-06-05,ManagerPortal
L01842,cert-enterprise-ai-safety,M003,approved,2026-05-11,ManagerPortal
L01843,cert-enterprise-ai-safety,M039,approved,2026-05-16,ManagerPortal
L01844,cert-enterprise-ai-safety,M073,approved,2026-05-29,ManagerPortal
L01845,cert-enterprise-ai-safety,M025,pending,,ManagerPortal
L01846,cert-enterprise-ai-safety,M077,pending,,ManagerPortal
L01847,cert-enterprise-ai-safety,M050,pending,,ManagerPortal
L01848,cert-enterprise-ai-safety,M007,approved,2026-05-21,ManagerPortal
L01849,cert-enterprise-ai-safety,M069,approved,2026-04-27,ManagerPortal
L01850,cert-enterprise-ai-safety,M013,approved,2026-04-27,ManagerPortal
L01851,cert-enterprise-ai-safety,M003,approved,2026-05-01,ManagerPortal
L01852,cert-enterprise-ai-safety,M048,approved,2026-05-02,ManagerPortal
L01853,cert-enterprise-ai-safety,M028,approved,2026-04-27,ManagerPortal
L01854,cert-enterprise-ai-safety,M030,approved,2026-05-19,ManagerPortal
L01855,cert-enterprise-ai-safety,M031,approved,2026-04-27,ManagerPortal
L01856,cert-enterprise-ai-safety,M022,approved,2026-05-07,ManagerPortal
L01857,cert-enterprise-ai-safety,M006,approved,2026-05-07,ManagerPortal
L01858,cert-enterprise-ai-safety,M055,approved,2026-04-27,ManagerPortal
L01859,cert-enterprise-ai-safety,M039,approved,2026-05-04,ManagerPortal
L01860,cert-enterprise-ai-safety,M013,approved,2026-04-29,ManagerPortal
L01861,cert-enterprise-ai-safety,M027,pending,,ManagerPortal
L01862,cert-enterprise-ai-safety,M064,approved,2026-04-24,ManagerPortal
L01863,cert-enterprise-ai-safety,M027,approved,2026-06-03,ManagerPortal
L01864,cert-enterprise-ai-safety,M077,approved,2026-06-04,ManagerPortal
L01865,cert-enterprise-ai-safety,M058,approved,2026-04-25,ManagerPortal
L01866,cert-enterprise-ai-safety,M074,approved,2026-05-04,ManagerPortal
L01867,cert-enterprise-ai-safety,M033,approved,2026-06-02,ManagerPortal
L01868,cert-enterprise-ai-safety,M003,approved,2026-05-16,ManagerPortal
L01869,cert-enterprise-ai-safety,M076,pending,,ManagerPortal
L01870,cert-enterprise-ai-safety,M010,approved,2026-05-25,ManagerPortal
L01871,cert-enterprise-ai-safety,M066,pending,,ManagerPortal
L01872,cert-enterprise-ai-safety,M043,pending,,ManagerPortal
L01873,cert-enterprise-ai-safety,M073,approved,2026-06-05,ManagerPortal
L01874,cert-enterprise-ai-safety,M034,pending,,ManagerPortal
L01875,cert-enterprise-ai-safety,M070,pending,,ManagerPortal
L01876,cert-enterprise-ai-safety,M072,approved,2026-04-23,ManagerPortal
L01877,cert-enterprise-ai-safety,M051,approved,2026-05-26,ManagerPortal
L01878,cert-enterprise-ai-safety,M016,approved,2026-05-23,ManagerPortal
L01879,cert-enterprise-ai-safety,M010,approved,2026-05-11,ManagerPortal
L01880,cert-enterprise-ai-safety,M003,approved,2026-05-03,ManagerPortal
L01881,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L01882,cert-enterprise-ai-safety,M060,approved,2026-05-28,ManagerPortal
L01883,cert-enterprise-ai-safety,M003,approved,2026-06-01,ManagerPortal
L01884,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L01885,cert-enterprise-ai-safety,M063,approved,2026-05-12,ManagerPortal
L01886,cert-enterprise-ai-safety,M017,approved,2026-06-02,ManagerPortal
L01887,cert-enterprise-ai-safety,M042,approved,2026-05-26,ManagerPortal
L01888,cert-enterprise-ai-safety,M048,approved,2026-04-25,ManagerPortal
L01889,cert-enterprise-ai-safety,M025,approved,2026-05-18,ManagerPortal
L01890,cert-enterprise-ai-safety,M034,approved,2026-04-24,ManagerPortal
L01891,cert-enterprise-ai-safety,M022,approved,2026-04-26,ManagerPortal
L01892,cert-enterprise-ai-safety,M021,approved,2026-05-23,ManagerPortal
L01893,cert-enterprise-ai-safety,M045,approved,2026-05-15,ManagerPortal
L01894,cert-enterprise-ai-safety,M050,approved,2026-05-02,ManagerPortal
L01895,cert-enterprise-ai-safety,M051,approved,2026-05-08,ManagerPortal
L01896,cert-enterprise-ai-safety,M037,pending,,ManagerPortal
L01897,cert-enterprise-ai-safety,M024,pending,,ManagerPortal
L01898,cert-enterprise-ai-safety,M044,approved,2026-06-03,ManagerPortal
L01899,cert-enterprise-ai-safety,M073,approved,2026-04-25,ManagerPortal
L01900,cert-enterprise-ai-safety,M034,pending,,ManagerPortal
L01901,cert-enterprise-ai-safety,M022,approved,2026-05-28,ManagerPortal
L01902,cert-enterprise-ai-safety,M019,pending,,ManagerPortal
L01903,cert-enterprise-ai-safety,M005,approved,2026-05-15,ManagerPortal
L01904,cert-enterprise-ai-safety,M064,approved,2026-05-01,ManagerPortal
L01905,cert-enterprise-ai-safety,M014,pending,,ManagerPortal
L01906,cert-enterprise-ai-safety,M002,approved,2026-05-07,ManagerPortal
L01907,cert-enterprise-ai-safety,M003,approved,2026-05-12,ManagerPortal
L01908,cert-enterprise-ai-safety,M018,approved,2026-05-05,ManagerPortal
L01909,cert-enterprise-ai-safety,M041,approved,2026-05-19,ManagerPortal
L01910,cert-enterprise-ai-safety,M024,approved,2026-04-24,ManagerPortal
L01911,cert-enterprise-ai-safety,M049,approved,2026-05-04,ManagerPortal
L01912,cert-enterprise-ai-safety,M066,approved,2026-05-11,ManagerPortal
L01913,cert-enterprise-ai-safety,M004,pending,,ManagerPortal
L01914,cert-enterprise-ai-safety,M061,pending,,ManagerPortal
L01915,cert-enterprise-ai-safety,M034,approved,2026-05-11,ManagerPortal
L01916,cert-enterprise-ai-safety,M053,pending,,ManagerPortal
L01917,cert-enterprise-ai-safety,M037,pending,,ManagerPortal
L01918,cert-enterprise-ai-safety,M060,approved,2026-05-27,ManagerPortal
L01919,cert-enterprise-ai-safety,M066,approved,2026-04-29,ManagerPortal
L01920,cert-enterprise-ai-safety,M014,approved,2026-05-31,ManagerPortal
L01921,cert-enterprise-ai-safety,M080,approved,2026-05-17,ManagerPortal
L01922,cert-enterprise-ai-safety,M067,approved,2026-05-29,ManagerPortal
L01923,cert-enterprise-ai-safety,M021,approved,2026-05-08,ManagerPortal
L01924,cert-enterprise-ai-safety,M028,approved,2026-05-10,ManagerPortal
L01925,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L01926,cert-enterprise-ai-safety,M064,approved,2026-05-08,ManagerPortal
L01927,cert-enterprise-ai-safety,M027,pending,,ManagerPortal
L01928,cert-enterprise-ai-safety,M020,approved,2026-05-11,ManagerPortal
L01929,cert-enterprise-ai-safety,M061,approved,2026-05-25,ManagerPortal
L01930,cert-enterprise-ai-safety,M030,approved,2026-05-27,ManagerPortal
L01931,cert-enterprise-ai-safety,M025,approved,2026-05-29,ManagerPortal
L01932,cert-enterprise-ai-safety,M067,approved,2026-05-27,ManagerPortal
L01933,cert-enterprise-ai-safety,M067,approved,2026-05-15,ManagerPortal
L01934,cert-enterprise-ai-safety,M014,approved,2026-05-04,ManagerPortal
L01935,cert-enterprise-ai-safety,M035,approved,2026-05-29,ManagerPortal
L01936,cert-enterprise-ai-safety,M075,approved,2026-05-10,ManagerPortal
L01937,cert-enterprise-ai-safety,M005,approved,2026-05-09,ManagerPortal
L01938,cert-enterprise-ai-safety,M080,approved,2026-05-18,ManagerPortal
L01939,cert-enterprise-ai-safety,M018,approved,2026-05-14,ManagerPortal
L01940,cert-enterprise-ai-safety,M034,approved,2026-05-17,ManagerPortal
L01941,cert-enterprise-ai-safety,M056,approved,2026-05-31,ManagerPortal
L01942,cert-enterprise-ai-safety,M051,pending,,ManagerPortal
L01943,cert-enterprise-ai-safety,M042,approved,2026-05-01,ManagerPortal
L01944,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L01945,cert-enterprise-ai-safety,M023,pending,,ManagerPortal
L01946,cert-enterprise-ai-safety,M041,approved,2026-06-02,ManagerPortal
L01947,cert-enterprise-ai-safety,M020,pending,,ManagerPortal
L01948,cert-enterprise-ai-safety,M043,approved,2026-05-23,ManagerPortal
L01949,cert-enterprise-ai-safety,M005,approved,2026-05-28,ManagerPortal
L01950,cert-enterprise-ai-safety,M035,approved,2026-05-28,ManagerPortal
L01951,cert-enterprise-ai-safety,M009,approved,2026-04-30,ManagerPortal
L01952,cert-enterprise-ai-safety,M030,approved,2026-06-02,ManagerPortal
L01953,cert-enterprise-ai-safety,M066,approved,2026-06-04,ManagerPortal
L01954,cert-enterprise-ai-safety,M060,approved,2026-05-20,ManagerPortal
L01955,cert-enterprise-ai-safety,M070,approved,2026-04-26,ManagerPortal
L01956,cert-enterprise-ai-safety,M074,approved,2026-05-12,ManagerPortal
L01957,cert-enterprise-ai-safety,M062,pending,,ManagerPortal
L01958,cert-enterprise-ai-safety,M002,pending,,ManagerPortal
L01959,cert-enterprise-ai-safety,M026,approved,2026-05-19,ManagerPortal
L01960,cert-enterprise-ai-safety,M038,approved,2026-06-03,ManagerPortal
L01961,cert-enterprise-ai-safety,M035,approved,2026-05-15,ManagerPortal
L01962,cert-enterprise-ai-safety,M063,approved,2026-05-09,ManagerPortal
L01963,cert-enterprise-ai-safety,M010,approved,2026-05-31,ManagerPortal
L01964,cert-enterprise-ai-safety,M011,approved,2026-05-10,ManagerPortal
L01965,cert-enterprise-ai-safety,M031,approved,2026-05-09,ManagerPortal
L01966,cert-enterprise-ai-safety,M023,approved,2026-05-04,ManagerPortal
L01967,cert-enterprise-ai-safety,M071,approved,2026-05-01,ManagerPortal
L01968,cert-enterprise-ai-safety,M006,approved,2026-05-23,ManagerPortal
L01969,cert-enterprise-ai-safety,M012,pending,,ManagerPortal
L01970,cert-enterprise-ai-safety,M051,approved,2026-05-02,ManagerPortal
L01971,cert-enterprise-ai-safety,M017,pending,,ManagerPortal
L01972,cert-enterprise-ai-safety,M080,approved,2026-05-24,ManagerPortal
L01973,cert-enterprise-ai-safety,M080,approved,2026-04-23,ManagerPortal
L01974,cert-enterprise-ai-safety,M065,approved,2026-04-24,ManagerPortal
L01975,cert-enterprise-ai-safety,M037,approved,2026-06-04,ManagerPortal
L01976,cert-enterprise-ai-safety,M018,approved,2026-04-28,ManagerPortal
L01977,cert-enterprise-ai-safety,M012,approved,2026-05-13,ManagerPortal
L01978,cert-enterprise-ai-safety,M072,pending,,ManagerPortal
L01979,cert-enterprise-ai-safety,M066,approved,2026-05-12,ManagerPortal
L01980,cert-enterprise-ai-safety,M058,pending,,ManagerPortal
L01981,cert-enterprise-ai-safety,M062,pending,,ManagerPortal
L01982,cert-enterprise-ai-safety,M002,approved,2026-05-11,ManagerPortal
L01983,cert-enterprise-ai-safety,M041,pending,,ManagerPortal
L01984,cert-enterprise-ai-safety,M075,approved,2026-04-29,ManagerPortal
L01985,cert-enterprise-ai-safety,M002,pending,,ManagerPortal
L01986,cert-enterprise-ai-safety,M006,pending,,ManagerPortal
L01987,cert-enterprise-ai-safety,M066,pending,,ManagerPortal
L01988,cert-enterprise-ai-safety,M021,approved,2026-06-01,ManagerPortal
L01989,cert-enterprise-ai-safety,M014,pending,,ManagerPortal
L01990,cert-enterprise-ai-safety,M028,pending,,ManagerPortal
L01991,cert-enterprise-ai-safety,M045,approved,2026-05-29,ManagerPortal
L01992,cert-enterprise-ai-safety,M046,approved,2026-06-05,ManagerPortal
L01993,cert-enterprise-ai-safety,M021,approved,2026-05-12,ManagerPortal
L01994,cert-enterprise-ai-safety,M054,approved,2026-05-01,ManagerPortal
L01995,cert-enterprise-ai-safety,M061,pending,,ManagerPortal
L01996,cert-enterprise-ai-safety,M055,approved,2026-05-19,ManagerPortal
L01997,cert-enterprise-ai-safety,M076,pending,,ManagerPortal
L01998,cert-enterprise-ai-safety,M041,pending,,ManagerPortal
L01999,cert-enterprise-ai-safety,M059,approved,2026-05-08,ManagerPortal
L02000,cert-enterprise-ai-safety,M033,approved,2026-05-18,ManagerPortal
L02001,cert-enterprise-ai-safety,M018,approved,2026-05-19,ManagerPortal
L02002,cert-enterprise-ai-safety,M035,approved,2026-05-23,ManagerPortal
L02003,cert-enterprise-ai-safety,M038,pending,,ManagerPortal
L02004,cert-enterprise-ai-safety,M029,approved,2026-05-28,ManagerPortal
L02005,cert-enterprise-ai-safety,M080,approved,2026-06-04,ManagerPortal
L02006,cert-enterprise-ai-safety,M066,approved,2026-06-02,ManagerPortal
L02007,cert-enterprise-ai-safety,M033,pending,,ManagerPortal
L02008,cert-enterprise-ai-safety,M043,approved,2026-04-24,ManagerPortal
L02009,cert-enterprise-ai-safety,M006,approved,2026-06-01,ManagerPortal
L02010,cert-enterprise-ai-safety,M058,approved,2026-05-08,ManagerPortal
L02011,cert-enterprise-ai-safety,M047,approved,2026-05-21,ManagerPortal
L02012,cert-enterprise-ai-safety,M042,approved,2026-05-01,ManagerPortal
L02013,cert-enterprise-ai-safety,M035,approved,2026-05-28,ManagerPortal
L02014,cert-enterprise-ai-safety,M067,approved,2026-06-06,ManagerPortal
L02015,cert-enterprise-ai-safety,M043,approved,2026-05-04,ManagerPortal
L02016,cert-enterprise-ai-safety,M075,pending,,ManagerPortal
L02017,cert-enterprise-ai-safety,M063,approved,2026-05-21,ManagerPortal
L02018,cert-enterprise-ai-safety,M003,pending,,ManagerPortal
L02019,cert-enterprise-ai-safety,M029,pending,,ManagerPortal
L02020,cert-enterprise-ai-safety,M035,pending,,ManagerPortal
L02021,cert-enterprise-ai-safety,M012,approved,2026-04-24,ManagerPortal
L02022,cert-enterprise-ai-safety,M001,approved,2026-05-02,ManagerPortal
L02023,cert-enterprise-ai-safety,M038,approved,2026-05-15,ManagerPortal
L02024,cert-enterprise-ai-safety,M044,approved,2026-06-05,ManagerPortal
L02025,cert-enterprise-ai-safety,M064,approved,2026-05-08,ManagerPortal
L02026,cert-enterprise-ai-safety,M035,approved,2026-04-25,ManagerPortal
L02027,cert-enterprise-ai-safety,M036,approved,2026-05-14,ManagerPortal
L02028,cert-enterprise-ai-safety,M039,approved,2026-06-02,ManagerPortal
L02029,cert-enterprise-ai-safety,M071,approved,2026-05-13,ManagerPortal
L02030,cert-enterprise-ai-safety,M062,approved,2026-05-20,ManagerPortal
L02031,cert-enterprise-ai-safety,M046,approved,2026-05-26,ManagerPortal
L02032,cert-enterprise-ai-safety,M013,approved,2026-06-03,ManagerPortal
L02033,cert-enterprise-ai-safety,M062,approved,2026-05-21,ManagerPortal
L02034,cert-enterprise-ai-safety,M065,approved,2026-06-05,ManagerPortal
L02035,cert-enterprise-ai-safety,M069,pending,,ManagerPortal
L02036,cert-enterprise-ai-safety,M027,approved,2026-04-25,ManagerPortal
L02037,cert-enterprise-ai-safety,M012,approved,2026-04-29,ManagerPortal
L02038,cert-enterprise-ai-safety,M042,approved,2026-05-29,ManagerPortal
L02039,cert-enterprise-ai-safety,M017,approved,2026-05-24,ManagerPortal
L02040,cert-enterprise-ai-safety,M065,approved,2026-05-27,ManagerPortal
L02041,cert-enterprise-ai-safety,M062,approved,2026-05-27,ManagerPortal
L02042,cert-enterprise-ai-safety,M020,approved,2026-05-27,ManagerPortal
L02043,cert-enterprise-ai-safety,M018,pending,,ManagerPortal
L02044,cert-enterprise-ai-safety,M014,approved,2026-05-07,ManagerPortal
L02045,cert-enterprise-ai-safety,M039,pending,,ManagerPortal
L02046,cert-enterprise-ai-safety,M026,approved,2026-05-21,ManagerPortal
L02047,cert-enterprise-ai-safety,M037,approved,2026-04-27,ManagerPortal
L02048,cert-enterprise-ai-safety,M022,pending,,ManagerPortal
L02049,cert-enterprise-ai-safety,M025,approved,2026-06-03,ManagerPortal
L02050,cert-enterprise-ai-safety,M056,approved,2026-05-03,ManagerPortal
L02051,cert-enterprise-ai-safety,M079,approved,2026-05-31,ManagerPortal
L02052,cert-enterprise-ai-safety,M065,approved,2026-05-12,ManagerPortal
L02053,cert-enterprise-ai-safety,M040,approved,2026-05-29,ManagerPortal
L02054,cert-enterprise-ai-safety,M029,approved,2026-04-27,ManagerPortal
L02055,cert-enterprise-ai-safety,M046,approved,2026-05-07,ManagerPortal
L02056,cert-enterprise-ai-safety,M032,pending,,ManagerPortal
